#         phi         beta*phi         <Nv>_phi        <delNv^2>             dydx
      0.30200000      0.12107418   2010.81922761    839.98339969  -1548.09652921
      0.30300000      0.12147509   2010.48278094    838.44160393  -1541.79576645
      0.30400000      0.12187599   2010.14695095    836.90709810  -1534.50582223
      0.30500000      0.12227690   2009.81173454    835.38085430  -1526.24380588
      0.30600000      0.12267781   2009.47712820    833.86382708  -1517.02722302
      0.30700000      0.12307872   2009.14312804    832.35695295  -1506.87412266
      0.30800000      0.12347963   2008.80972980    830.86114999  -1495.80296129
      0.30900000      0.12388053   2008.47692888    829.37731749  -1483.83249994
      0.31000000      0.12428144   2008.14472029    827.90633542  -1470.98207101
      0.31100000      0.12468235   2007.81309871    826.44906429  -1457.27112750
      0.31200000      0.12508326   2007.48205847    825.00634466  -1442.71962997
      0.31300000      0.12548416   2007.15159357    823.57899695  -1427.34771641
      0.31400000      0.12588507   2006.82169770    822.16782112  -1411.17582610
      0.31500000      0.12628598   2006.49236420    820.77359649  -1394.22462974
      0.31600000      0.12668689   2006.16358613    819.39708145  -1376.51503971
      0.31700000      0.12708780   2005.83535625    818.03901330  -1358.06815280
      0.31800000      0.12748870   2005.50766701    816.70010813  -1338.90516590
      0.31900000      0.12788961   2005.18051058    815.38106063  -1319.04750597
      0.32000000      0.12829052   2004.85387888    814.08254397  -1298.51665441
      0.32100000      0.12869143   2004.52776355    812.80520974  -1277.33423514
      0.32200000      0.12909234   2004.20215595    811.54968789  -1255.52184507
      0.32300000      0.12949324   2003.87704723    810.31658661  -1233.10128460
      0.32400000      0.12989415   2003.55242827    809.10649235  -1210.09425912
      0.32500000      0.13029506   2003.22828975    807.91996984  -1186.52250525
      0.32600000      0.13069597   2002.90462209    806.75756206  -1162.40778100
      0.32700000      0.13109688   2002.58141554    805.61979027  -1137.77179085
      0.32800000      0.13149778   2002.25866010    804.50715412  -1112.63614614
      0.32900000      0.13189869   2001.93634561    803.42013162  -1087.02250617
      0.33000000      0.13229960   2001.61446170    802.35917933  -1060.95228670
      0.33100000      0.13270051   2001.29299784    801.32473238  -1034.44695054
      0.33200000      0.13310141   2000.97194331    800.31720468  -1007.52770249
      0.33300000      0.13350232   2000.65128725    799.33698895   -980.21572782
      0.33400000      0.13390323   2000.33101862    798.38445700   -952.53194636
      0.33500000      0.13430414   2000.01112627    797.45995975   -924.49725559
      0.33600000      0.13470505   1999.69159888    796.56382752   -896.13222471
      0.33700000      0.13510595   1999.37242501    795.69637022   -867.45730042
      0.33800000      0.13550686   1999.05359312    794.85787744   -838.49278744
      0.33900000      0.13590777   1998.73509154    794.04861885   -809.25858906
      0.34000000      0.13630868   1998.41690849    793.26884423   -779.77461694
      0.34100000      0.13670959   1998.09903212    792.51878391   -750.06032363
      0.34200000      0.13711049   1997.78145045    791.79864887   -720.13503965
      0.34300000      0.13751140   1997.46415146    791.10863105   -690.01781708
      0.34400000      0.13791231   1997.14712304    790.44890367   -659.72738294
      0.34500000      0.13831322   1996.83035301    789.81962142   -629.28224821
      0.34600000      0.13871412   1996.51382914    789.22092080   -598.70061744
      0.34700000      0.13911503   1996.19753915    788.65292043   -568.00036691
      0.34800000      0.13951594   1995.88147070    788.11572130   -537.19913028
      0.34900000      0.13991685   1995.56561142    787.60940715   -506.31415891
      0.35000000      0.14031776   1995.24994893    787.13404468   -475.36246385
      0.35100000      0.14071866   1994.93447080    786.68968400   -444.36068647
      0.35200000      0.14111957   1994.61916460    786.27635883   -413.32516400
      0.35300000      0.14152048   1994.30401789    785.89408696   -382.27187423
      0.35400000      0.14192139   1993.98901820    785.54287047   -351.21648666
      0.35500000      0.14232230   1993.67415309    785.22269612   -320.17435273
      0.35600000      0.14272320   1993.35941013    784.93353575   -289.16036710
      0.35700000      0.14312411   1993.04477688    784.67534651   -258.18924140
      0.35800000      0.14352502   1992.73024094    784.44807131   -227.27519693
      0.35900000      0.14392593   1992.41578994    784.25163912   -196.43219328
      0.36000000      0.14432684   1992.10141152    784.08596534   -165.67377513
      0.36100000      0.14472774   1991.78709337    783.95095218   -135.01316542
      0.36200000      0.14512865   1991.47282321    783.84648898   -104.46320241
      0.36300000      0.14552956   1991.15858884    783.77245261    -74.03636584
      0.36400000      0.14593047   1990.84437807    783.72870777    -43.74484299
      0.36500000      0.14633137   1990.53017879    783.71510743    -13.60033592
      0.36600000      0.14673228   1990.21597894    783.73149318     16.38575131
      0.36700000      0.14713319   1989.90176655    783.77769551     46.20232899
      0.36800000      0.14753410   1989.58752968    783.85353428     75.83876746
      0.36900000      0.14793501   1989.27325650    783.95881900    105.28472019
      0.37000000      0.14833591   1988.95893525    784.09334925    134.53025045
      0.37100000      0.14873682   1988.64455423    784.25691500    163.56575442
      0.37200000      0.14913773   1988.33010185    784.44929703    192.38203019
      0.37300000      0.14953864   1988.01556660    784.67026719    220.97016033
      0.37400000      0.14993955   1987.70093708    784.91958886    249.32166561
      0.37500000      0.15034045   1987.38620196    785.19701720    277.42833644
      0.37600000      0.15074136   1987.07135002    785.50229962    305.28242420
      0.37700000      0.15114227   1986.75637016    785.83517604    332.87641639
      0.37800000      0.15154318   1986.44125135    786.19537926    360.20322423
      0.37900000      0.15194408   1986.12598270    786.58263536    387.25609798
      0.38000000      0.15234499   1985.81055343    786.99666392    414.02855702
      0.38100000      0.15274590   1985.49495284    787.43717849    440.51457709
      0.38200000      0.15314681   1985.17917039    787.90388688    466.70838632
      0.38300000      0.15354772   1984.86319564    788.39649143    492.60454858
      0.38400000      0.15394862   1984.54701825    788.91468943    518.19800539
      0.38500000      0.15434953   1984.23062803    789.45817340    543.48396556
      0.38600000      0.15475044   1983.91401491    790.02663140    568.45800392
      0.38700000      0.15515135   1983.59716894    790.61974734    593.11594162
      0.38800000      0.15555226   1983.28008030    791.23720140    617.45405849
      0.38900000      0.15595316   1982.96273928    791.87867014    641.46874053
      0.39000000      0.15635407   1982.64513634    792.54382696    665.15681241
      0.39100000      0.15675498   1982.32726204    793.23234235    688.51539725
      0.39200000      0.15715589   1982.00910708    793.94388414    711.54179052
      0.39300000      0.15755679   1981.69066229    794.67811788    734.23373513
      0.39400000      0.15795770   1981.37191866    795.43470697    756.58908812
      0.39500000      0.15835861   1981.05286728    796.21331311    778.60614099
      0.39600000      0.15875952   1980.73349939    797.01359644    800.28333096
      0.39700000      0.15916043   1980.41380637    797.83521581    821.61937002
      0.39800000      0.15956133   1980.09377974    798.67782911    842.61330450
      0.39900000      0.15996224   1979.77341115    799.54109346    863.26435022
      0.40000000      0.16036315   1979.45269238    800.42466544    883.57197866
      0.40100000      0.16076406   1979.13161538    801.32820135    903.53590623
      0.40200000      0.16116497   1978.81017219    802.25135742    923.15606633
      0.40300000      0.16156587   1978.48835503    803.19379005    942.43263034
      0.40400000      0.16196678   1978.16615623    804.15515597    961.36592422
      0.40500000      0.16236769   1977.84356827    805.13511254    979.95656962
      0.40600000      0.16276860   1977.52058377    806.13331779    998.20524687
      0.40700000      0.16316951   1977.19719549    807.14943077   1016.11298695
      0.40800000      0.16357041   1976.87339630    808.18311159   1033.68081292
      0.40900000      0.16397132   1976.54917924    809.23402169   1050.91010127
      0.41000000      0.16437223   1976.22453746    810.30182391   1067.80222570
      0.41100000      0.16477314   1975.89946426    811.38618270   1084.35878763
      0.41200000      0.16517404   1975.57395307    812.48676427   1100.58156541
      0.41300000      0.16557495   1975.24799745    813.60323659   1116.47232762
      0.41400000      0.16597586   1974.92159110    814.73526973   1132.03313993
      0.41500000      0.16637677   1974.59472784    815.88253577   1147.26603404
      0.41600000      0.16677768   1974.26740164    817.04470899   1162.17322042
      0.41700000      0.16717858   1973.93960658    818.22146595   1176.75695755
      0.41800000      0.16757949   1973.61133688    819.41248554   1191.01959374
      0.41900000      0.16798040   1973.28258688    820.61744912   1204.96357791
      0.42000000      0.16838131   1972.95335106    821.83604045   1218.59132871
      0.42100000      0.16878222   1972.62362402    823.06794583   1231.90538725
      0.42200000      0.16918312   1972.29340048    824.31285419   1244.90835844
      0.42300000      0.16958403   1971.96267529    825.57045691   1257.60272192
      0.42400000      0.16998494   1971.63144343    826.84044803   1269.99111148
      0.42500000      0.17038585   1971.29969998    828.12252415   1282.07612224
      0.42600000      0.17078675   1970.96744017    829.41638443   1293.86028182
      0.42700000      0.17118766   1970.63465933    830.72173059   1305.34616439
      0.42800000      0.17158857   1970.30135291    832.03826687   1316.53627800
      0.42900000      0.17198948   1969.96751648    833.36569993   1327.43305480
      0.43000000      0.17239039   1969.63314575    834.70373885   1338.03892089
      0.43100000      0.17279129   1969.29823650    836.05209504   1348.35619666
      0.43200000      0.17319220   1968.96278467    837.41048213   1358.38708608
      0.43300000      0.17359311   1968.62678628    838.77861590   1368.13377077
      0.43400000      0.17399402   1968.29023750    840.15621419   1377.59828893
      0.43500000      0.17439493   1967.95313457    841.54299670   1386.78250788
      0.43600000      0.17479583   1967.61547388    842.93868492   1395.68822319
      0.43700000      0.17519674   1967.27725190    844.34300201   1404.31708796
      0.43800000      0.17559765   1966.93846524    845.75567254   1412.67053410
      0.43900000      0.17599856   1966.59911061    847.17642244   1420.74989807
      0.44000000      0.17639947   1966.25918480    848.60497871   1428.55626904
      0.44100000      0.17680037   1965.91868476    850.04106932   1436.09060952
      0.44200000      0.17720128   1965.57760751    851.48442293   1443.35360639
      0.44300000      0.17760219   1965.23595021    852.93476871   1450.34577977
      0.44400000      0.17800310   1964.89371008    854.39183611   1457.06740767
